question,answers
Corrective Actions:Search for provisions mandating corrective actions based on root cause findings. Extract details on timelines and scope. Flag gaps if corrective action requirements are missing.,"根據本協議，Atlassian 將根據發現的根本原因進行糾正行動。根據第 12.3 節，Atlassian 可以在收到通知後 30 天內糾正違反協議的嚴重情況。如果 Customer 未能糾正違反協議的情況，Atlassian 可以終止本協議。

根據第 15.4 節，Atlassian 可以根據發現的根本原因進行糾正行動。糾正行動的範圍包括：(a) 進行必要的修復；(b) 對產品進行修改或替換；(c) 對產品進行升級或更新。

糾正行動的時限和範圍如下：

* 根據第 12.3 節，Atlassian 可以在收到通知後 30 天內糾正違反協議的嚴重情況。
* 根據第 15.4 節，糾正行動的範圍包括進行必要的修復、修改或替換、升級或更新產品。

根據本協議，Atlassian 將根據發現的根本原因進行糾正行動，並且將在合理的時間內糾正違反協議的情況。"
"Search the contract for clauses specifying restrictions and conditions for subcontracting. Verify if these include limitations on types of subcontracted services, geographical locations, or critical functions. Extract and validate these clauses.
 ◦ 
Follow-up if Missing:Flag the absence of restrictions and recommend including terms that define clear boundaries for subcontracting, particularly for critical or important functions.","根據合同的第20.11條，Atlassian可以在履行其義務時使用子承包商或其附屬公司。但是，Atlassian仍然負責其整體履行合同義務，並且應該簽署適當的書面協議與其子承包商，以使Atlassian能夠履行合同義務。

關於子承包商的限制和條件，合同中沒有明確的條款。然而，根據合同的第20.11條，Atlassian應該簽署適當的書面協議與其子承包商，以使Atlassian能夠履行合同義務。

建議：

* 包含明確的子承包商限制和條件，以確保Atlassian能夠履行合同義務。
* 定義子承包商的類型、地理位置和關鍵功能的限制，以確保Atlassian能夠有效控制子承包商的行為。
* 在合同中加入子承包商的責任和義務，以確保Atlassian能夠有效監控和評估子承包商的績效。

缺失的子承包商限制和條件可能會導致：

* Atlassian無法有效控制子承包商的行為和績效。
* 子承包商可能會違反合同或違反法律法規。
* Atlassian可能會承擔未能履行合同義務的責任。

因此，建議包含明確的子承包商限制和條件，以確保Atlassian能夠有效履行合同義務。"
"Identify clauses requiring the financial entity's prior written approval before the provider engages subcontractors. Confirm whether the contract specifies the approval process, including criteria and timelines.
 ◦ 
Follow-up if Missing:Highlight the gap and suggest adding a clause mandating prior approval, specifying that subcontracting without consent constitutes a breach.","根據合同的內容，我們可以發現以下需要金融實體的書面同意的條款：

1. 第20.3(a)條款：「Customer may not assign or transfer any of its rights or obligations under this Agreement or an Order without Atlassian’s prior written consent。」這意味著客戶無法將其在合同中的權利或義務轉讓給第三方，除非得到Atlassian的書面同意。
2. 第20.11條款：「Atlassian may use subcontractors or its Affiliates in the performance of its obligations under this Agreement, but Atlassian remains responsible for its overall performance under this Agreement and for having appropriate written agreements in place with its subcontractors to enable Atlassian to meet its obligations under this Agreement。」這意味著Atlassian可以使用子承包商或其附屬公司履行其在合同中的義務，但Atlassian仍然負責整體履行合同中的義務，並且需要與子承包商簽署書面協議，以便Atlassian能夠履行合同中的義務。

根據合同的內容，以下是相關的書面同意程序：

* Atlassian需要客戶的書面同意才能將合同中的權利或義務轉讓給第三方。
* Atlassian需要與子承包商簽署書面協議，以便Atlassian能夠履行合同中的義務。

然而，我們發現合同中並沒有明確規定書面同意的過程，包括評估標準和時間表。因此，我們建議添加以下條款：

* 「任何變更或轉讓合同中的權利或義務，包括將合同中的義務轉讓給子承包商，均需要得到金融實體的書面同意。」
* 「如果Atlassian未得到金融實體的書面同意，則視為違反合同，Atlassian將承擔相應的責任。」
* 「金融實體有權在任何時間點要求Atlassian提供書面協議，證明Atlassian已經與子承包商簽署了必要的協議，以便Atlassian能夠履行合同中的義務。」
* 「Atlassian需要在變更或轉讓合同中的權利或義務後30天內提交書面協議給金融實體，證明變更或轉讓已經得到金融實體的書面同意。」
* 「如果Atlassian未能提交書面協議，則視為違反合同，Atlassian將承擔相應的責任。」"
"Search for provisions requiring the provider to establish monitoring mechanisms for subcontractors. Verify if these include regular audits, performance reviews, and compliance checks. Extract and validate these terms.
 ◦ 
Follow-up if Missing:Recommend adding monitoring requirements to ensure subcontractors meet the same standards as the primary provider.","根據提供的合約條款，Atlassian 的合約中沒有明確要求提供商對子承包商建立監控機制。然而，我們可以在條款中找到一些相關的內容：

*   在第 20.11 段，Atlassian 表示它可以將合同义務轉移給其子承包商或附屬公司，但仍保證對其整體履行義務負責。
*   在第 20.11 段的第二款中，Atlassian 表示它將與子承包商或附屬公司簽訂書面協議，以確保它能夠履行合同義務。

雖然這些條款表明Atlassian會對子承包商進行某種形式的監控，但它們並沒有明確要求提供商對子承包商建立監控機制，例如定期審計、績效評估和合規檢查。因此，我們建議將監控要求添加到合同中，以確保子承包商能夠滿足與主要提供商相同的標準。

建議的修正條款如下：

*   20.11.1 Atlassian shall establish and maintain a monitoring mechanism to ensure that its subcontractors meet the same standards as Atlassian.
*   20.11.2 The monitoring mechanism shall include regular audits, performance reviews, and compliance checks.
*   20.11.3 Atlassian shall provide the subcontractors with access to its monitoring mechanism and shall ensure that the subcontractors cooperate with the monitoring process.

這些修正條款強調了Atlassian對子承包商的監控義務，並確保它能夠保持與主要提供商相同的標準。"
"Locate clauses specifying a risk assessment process for subcontractors. Confirm whether the contract outlines criteria for assessing financial, operational, and compliance risks associated with subcontractors.   ◦ 
Follow-up if Missing:Flag the absence and suggest adding a mandatory subcontractor risk assessment process as part of overall third-party risk management.","根據合同文本，第20.11條（Subcontractors and Affiliates）指出，Atlassian 可以使用子承包商或其附屬公司來履行其在合同中的義務，但Atlassian 仍須負責其整體履行合同的責任，並且須與其子承包商簽訂有適當書面協議，以便Atlassian 能夠符合合同中的義務。

然而，合同文本並未明確規定對子承包商進行風險評估的程序或標準。因此，對於子承包商風險評估的缺失，我建議在合同中添加一項關於第三方風險管理的子承包商風險評估程序。這項程序應該包括對子承包商的財務風險、運營風險和合規風險進行評估的標準和準則。

具體來說，子承包商風險評估程序應該包括以下內容：

1. 財務風險評估：評估子承包商的財務狀況、信貸評級、支付能力等方面的風險。
2. 運營風險評估：評估子承包商的運營能力、資源配置、管理體系等方面的風險。
3. 合規風險評估：評估子承包商是否符合相關法律法規、標準和規範的風險。

通過這項子承包商風險評估程序，Atlassian 可以更好地控制其與子承包商的關係，減少風險并提高整體風險管理的效率。"
"Search the contract for provisions requiring the evaluation of the length and complexity of subcontracting chains. Validate if these assessments consider the number of subcontractors, dependencies, and geographical dispersion.
 ◦ 
Follow-up if Missing:Suggest adding clauses mandating a comprehensive review of subcontracting chain length and complexity, emphasizing operational and regulatory risks.","根據合同的規定，Atlassian 可能會將其責任轉讓給其子公司或承包商。然而，這份合同並未要求 Atlassian 進行對其承包鏈的長度和複雜度的評估。

合同第 20.11 項規定，Atlassian 可以將其責任轉讓給其子公司或承包商，但並未對承包鏈的長度和複雜度進行評估。這意味著 Atlassian 可能會將其責任轉讓給多個子公司或承包商，從而導致承包鏈的長度和複雜度增加。

在合同第 20.11 項中，Atlassian 被要求與其承包商簽署書面協議，但這些協議並未對承包鏈的長度和複雜度進行評估。這意味著 Atlassian 的承包鏈可能會更加複雜和不透明。

根據合同第 20.11 項，Atlassian 可以將其責任轉讓給其子公司或承包商，但並未對承包鏈的地理分散情況進行評估。這意味著 Atlassian 的承包鏈可能會跨越多個地理區域，從而導致管理和監控的難度增加。

綜上所述，Atlassian 的承包鏈評估需要進一步加強，尤其是對於長度、複雜度和地理分散情況的評估。這些評估對於確保 Atlassian 的承包鏈的可靠性和可控性至關重要。

建議 Atlassian 在合同中加入以下條款：

* Atlassian 必須進行對其承包鏈的長度和複雜度的評估，包括評估承包鏈的數量、依賴性和地理分散情況。
* Atlassian 必須確保其承包鏈的長度和複雜度不會導致管理和監控的難度增加。
* Atlassian 必須與其承包商簽署書面協議，包括對承包鏈的長度和複雜度的評估和監控。
* Atlassian 必須對其承包鏈的長度和複雜度進行定期評估和監控，以確保其承包鏈的可靠性和可控性。

這些條款將幫助 Atlassian 有效管理其承包鏈，減少操作和法規風險。"
"Identify clauses that assess the provider's ability to monitor the entire subcontracting chain. Verify if specific tools or processes are described for ensuring compliance throughout the chain.
 ◦ 
Follow-up if Missing:Recommend including requirements for regular chain monitoring, such as reporting structures or dedicated monitoring resources.","根据提供的协议文本，以下是相关的条款：

* 条款20.11（Subcontractors and Affiliates）规定Atlassian可以使用子承包商或其关联公司来履行其在协议中的义务。
* 条款20.11（Subcontractors and Affiliates）中提到Atlassian负责确保其子承包商或关联公司遵守协议中的所有义务。
* 条款20.11（Subcontractors and Affiliates）中没有提到具体的工具或过程来确保整个承包链的合规性。

因此，根据提供的协议文本，Atlassian没有明确要求监控整个承包链的能力，也没有描述具体的工具或过程来确保承包链的合规性。因此，我们可以建议包括要求Atlassian监控整个承包链的能力，并描述相关的工具或过程。

建议的修改条款如下：

* 条款20.11（Subcontractors and Affiliates）修改为：Atlassian必须确保其子承包商或关联公司遵守协议中的所有义务，并且必须监控整个承包链以确保合规性。
* 条款20.11（Subcontractors and Affiliates）中添加新的条款：Atlassian必须建立报告结构或配备专门的监控资源，以确保整个承包链的合规性。

这可以帮助确保Atlassian能够监控整个承包链，并确保其子承包商或关联公司遵守协议中的所有义务。"
"Locate terms ensuring transparency in subcontracting chains. Confirm whether the contract requires the provider to disclose:
 ▪ Names and roles of all subcontractors.
 ▪ Changes to the subcontracting structure.
 ▪ Validate if the financial entity has the right to access this information.
 ◦ 
Follow-up if Missing:Highlight the lack of transparency provisions and suggest adding clauses mandating full disclosure of subcontracting chains.","根据合同条款，Atlassian 可能会使用子承包商或其附属公司来履行其义务。然而，在合同中并没有明确规定提供子承包商的名称和角色信息。 

对于这个问题，Atlassian 的合同中没有明确规定需要向客户披露子承包商的名称和角色信息。因此，这个问题的答案是：没有明确规定。

但是，根据第20.11条款，Atlassian 可以使用子承包商或其附属公司来履行其义务，但Atlassian仍然负责确保子承包商履行其义务，并且Atlassian仍然对子承包商的行为负责。因此，虽然没有明确规定提供子承包商的名称和角色信息，但Atlassian仍然有责任确保子承包商的行为符合合同条款。

关于变化的子承包商结构的披露，第20.11条款规定Atlassian可以在不经客户同意的情况下更改子承包商结构，但Atlassian仍然需要在更改后向客户提供相关信息。

关于财务实体是否有权访问此信息，第20.11条款规定Atlassian可以将子承包商的信息披露给其附属公司或子承包商，但Atlassian仍然需要确保子承包商的行为符合合同条款。

综上所述，Atlassian 的合同中缺乏关于子承包商的透明度的规定。因此，建议添加条款，要求Atlassian在合同中明确规定提供子承包商的名称和角色信息，并且在更改子承包商结构时需要向客户提供相关信息。"
"Search for provisions requiring a process for evaluating changes in the subcontracting chain. Verify if the contract specifies:
 ▪ Notification requirements for changes.
 ▪ Re-assessment of risks for new subcontractors or structural changes.
 ▪ Extract and confirm these terms.
 ◦ 
Follow-up if Missing:Recommend including clauses for timely notification and risk evaluation of any changes in the subcontracting structure.","根據合同，Atlassian有权在任何时候更改或终止与其子承包商的关系。然而，没有明确规定更改或终止与子承包商的关系后需要对更改的子承包商链进行评估的过程。 

合同没有明确规定更改或终止与子承包商的关系后需要对更改的子承包商链进行评估的过程。然而，合同中提到Atlassian有权在任何时候更改或终止与其子承包商的关系，因此建议包括条款，要求Atlassian在更改或终止与子承包商的关系后，对更改的子承包商链进行风险评估。"
"Search for clauses specifying restrictions or conditions for subcontracting. Extract details about limitations on services, geography, or critical functions. If missing, suggest adding these restrictions.","根据 Atlassian 的客户协议，第 20.11 条规定了 subcontractors 和 Affiliates 的使用。具体来说，Atlassian 可以使用 subcontractors 或其 Affiliates 执行其义务，但 Atlassian 保证其整体性能并确保其 subcontractors 或 Affiliates 与 Atlassian 的合同条款一致。

关于限制的条款，第 20.11 条规定了以下限制：

* Atlassian 可以使用 subcontractors 或其 Affiliates 执行其义务，但 Atlassian 保证其整体性能。
* Atlassian 必须确保其 subcontractors 或 Affiliates 与 Atlassian 的合同条款一致。

然而，这些条款并没有明确限制 subcontractors 或 Affiliates 的服务范围、地理范围或关键功能。因此，建议添加以下限制：

* subcontractors 或 Affiliates 不得提供与 Atlassian 服务相同的关键功能。
* subcontractors 或 Affiliates 不得在与 Atlassian 服务相同的地理范围内提供服务。
* subcontractors 或 Affiliates 不得在 Atlassian 服务中使用与 Atlassian 服务相同的关键技术或工具。

这些限制可以添加到第 20.11 条中，例如：

“Atlassian 可以使用 subcontractors 或其 Affiliates 执行其义务，但 Atlassian 保证其整体性能并确保其 subcontractors 或 Affiliates 与 Atlassian 的合同条款一致。 subcontractors 或 Affiliates 不得提供与 Atlassian 服务相同的关键功能，不得在与 Atlassian 服务相同的地理范围内提供服务，不得在 Atlassian 服务中使用与 Atlassian 服务相同的关键技术或工具。”

这些限制可以帮助确保 Atlassian 的服务质量和安全性，避免潜在的风险和问题。"
"Search for provisions requiring prior approval for subcontracting. Extract details on the approval process. If absent, recommend including this requirement.","根據《Atlassian 客戶協議》，第 20.11 項「子承包商和附屬公司」規定：Atlassian 可以使用子承包商或其附屬公司履行本協議下的義務，但 Atlassian 保留對其整體履行義務的責任，並應該簽署與子承包商的合約，使 Atlassian 能夠履行本協議下的義務。

此外，第 20.3 項「轉讓」規定，Customer 需要 Atlassian 的書面同意才能將本協議或訂單轉讓給第三方。

因此，Atlassian 需要在轉讓或子承包商安排前取得 Customer 的書面同意。

建議包括此要求，以確保 Customer 的利益得到保護，並防止未經授權的轉讓或子承包商安排。"
Locate terms requiring monitoring of subcontractors. Validate whether these include audits or compliance checks. Suggest adding monitoring requirements if missing.,"依據本協議第20.11條，Atlassian 可以使用分包商或其附屬機構來履行其在本協議下的義務。然而，這條款並未明確要求Atlassian對分包商進行監控。

監控分包商的義務在於確保分包商能夠有效地履行其在本協議下的義務。然而，這條款並未明確指出監控的內容或範圍。

根據本協議第20.11條，Atlassian 仍然對其履行義務負責，並且需要與其分包商簽訂書面協議，以便能夠履行其在本協議下的義務。然而，這條款並未明確指出監控的內容或範圍。

因此，我建議在本協議中加入監控分包商的要求，例如：

* Atlassian 將對其分包商進行定期審計，以確保其履行其在本協議下的義務。
* Atlassian 將對其分包商進行定期的合規性檢查，以確保其符合本協議中所述的要求。
* Atlassian 將對其分包商進行定期的評估，以確保其能夠有效地履行其在本協議下的義務。

這些要求將能夠確保Atlassian能夠有效地監控其分包商，並確保其能夠履行其在本協議下的義務。"
"Search for provisions mandating risk assessments of subcontractors. Extract details on criteria and scope. If missing, recommend adding a risk evaluation process.","根据 Atlassian 的客户协议，第 20.11 条规定了 Atlassian 可以使用子承包商或其附属机构来履行其在本协议中的义务。然而，这一条款并未明确规定对子承包商进行风险评估的具体要求。

如果要添加风险评估过程，建议以下几点：

1.  **风险评估标准**：明确规定子承包商风险评估的标准，例如其财务状况、技术能力、管理能力、安全控制等。
2.  **风险评估范围**：确定子承包商风险评估的范围，包括其在 Atlassian 合同中承担的责任、其对 Atlassian 产品和服务的影响、其与 Atlassian 的合作关系等。
3.  **评估频率**：规定子承包商风险评估的频率，例如每年一次、每半年一次等。
4.  **评估内容**：明确规定子承包商风险评估的内容，包括其财务状况、技术能力、管理能力、安全控制等。
5.  **评估报告**：规定子承包商风险评估的报告要求，包括报告的内容、报告的格式、报告的提交时间等。

建议的风险评估过程如下：

1.  **风险评估前准备**：Atlassian 需要准备好子承包商的相关信息，包括其财务状况、技术能力、管理能力、安全控制等。
2.  **风险评估**：Atlassian 需要对子承包商进行风险评估，评估其对 Atlassian 产品和服务的风险，包括其财务风险、技术风险、管理风险、安全风险等。
3.  **风险评估报告**：Atlassian 需要提交风险评估报告，包括评估的结果、评估的结论、建议的措施等。
4.  **风险评估后续**：Atlassian 需要根据风险评估报告的结论，采取相应的措施，例如与子承包商签订新的合同、提高监控频率等。

通过添加风险评估过程，Atlassian 可以更好地管理子承包商的风险，确保其合作伙伴的安全性和可靠性。"
Identify clauses requiring evaluation of the length and complexity of subcontracting chains. Extract references to the number of subcontractors or geographical dispersion. Suggest adding this requirement if absent.,"根据 Atlassian 的客户协议，以下是需要评估子承包链长度和复杂性的条款：

1. 条款 20.11（子承包商和附属机构）：Atlassian 可以使用子承包商或其附属机构来履行其在本协议中的义务，但 Atlassian 保留对其子承包商的整体履行义务的责任。
2. 条款 20.11（子承包商和附属机构）：Atlassian 必须与其子承包商签署适当的书面协议，以便 Atlassian 可以履行其在本协议中的义务。

虽然这些条款提到了子承包商，但没有明确要求评估子承包链的长度和复杂性。因此，如果需要评估子承包链的长度和复杂性，可以考虑添加以下条款：

“子承包链长度和复杂性评估：Atlassian 必须评估其子承包链的长度和复杂性，确保其子承包链不会导致数据泄露或其他安全风险。Atlassian 必须提供子承包链长度和复杂性的报告，并定期更新报告，以确保其子承包链符合本协议的要求。”

此外，没有提到子承包商的数量或地理分布。因此，如果需要评估子承包链的长度和复杂性，可以考虑添加以下条款：

“子承包商数量和地理分布：Atlassian 必须向 Atlassian 提供子承包商的数量和地理分布的报告，并定期更新报告，以确保其子承包链符合本协议的要求。”

总之，Atlassian 的客户协议需要评估子承包链长度和复杂性的条款，并考虑添加以下条款来确保其子承包链符合本协议的要求。"
"Search for provisions assessing the provider's ability to monitor subcontracting chains. Extract details of tools or processes mentioned. If missing, recommend including monitoring mechanisms.","根據本協議的第 20.11 項（Subcontractors and Affiliates），Atlassian 可以使用子承包商或其附屬公司來履行其在本協議下的義務，但 Atlassian vẫn負責其整體履行本協議下的義務，並且應該具備與子承包商簽訂的書面協議，以使 Atlassian 能夠滿足其在本協議下的義務。

在本協議中，沒有明確提到監控子承包鏈的工具或過程。根據本協議的第 20.11 項，Atlassian 應該具備與子承包商簽訂的書面協議，但沒有明確指出監控子承包鏈的具體措施。

為了確保監控子承包鏈的能力，我建議包括以下監控機制：

1. **子承包商登記**: Atlassian 應該建立一個登記機制，要求子承包商提供必要的資訊，例如其公司名稱、地址、聯繫方式等。
2. **合同審核**: Atlassian 應該審核子承包商與其之間簽訂的合同，以確保合同符合本協議的要求。
3. **監控報告**: Atlassian 應該要求子承包商提供監控報告，包括其履行合同的進度、任何問題或問題的解決方案等。
4. **訪問和審核**: Atlassian 應該安排訪問和審核子承包商的工廠或辦公室，以確保其符合本協議的要求。
5. **風險評估**: Atlassian 應該定期評估子承包商的風險，包括其履行合同的能力、財務狀況等。

通過這些監控機制，Atlassian 可以更好地監控子承包鏈，確保其整體履行本協議下的義務，並且能夠更好地管理風險。"
"Locate clauses ensuring transparency of subcontracting chains, including full disclosure of subcontractors. If absent, suggest adding transparency provisions.","根据 Atlassian 客户协议，第 20.11 条规定了 Atlassian 可以使用子承包商或其附属机构来履行其在协议中的义务。然而，这一条款并没有要求 Atlassian 公开其子承包商的完整清单。

建议在协议中添加如下条款，以确保透明度：

“20.11.1 子承包商清单：Atlassian 将在协议开始之日起 30 天内向客户提供其子承包商的完整清单，包括每个子承包商的名称、联系信息和相关服务范围。

20.11.2 子承包商的承诺：Atlassian 将确保其子承包商与客户签署一份承诺书，承诺遵守本协议的规定，并承担与本协议相同的义务和责任。

20.11.3 子承包商的审查：Atlassian 将定期审查其子承包商的履行情况，并确保其子承包商符合本协议的规定。

这些建议的目的是确保客户能够了解 Atlassian 的子承包商链条，包括每个子承包商的名称、联系信息和相关服务范围。通过这样做，客户可以更好地了解 Atlassian 的供应链风险，并能够根据需要采取措施保护自己的利益。"
"Search for terms requiring notification and risk assessment for changes in subcontracting chains. Extract and validate details. If missing, recommend including notification and evaluation clauses.","根据合同条款，Atlassian 可能会将其义务委托给其子公司或第三方承包商。为了确保合规性和风险控制，应特别注意以下条款：

1.  **子公司和附属公司**：条款 20.3（分配）规定，Atlassian 可以将其权利和义务分配给其子公司或附属公司，而不需要获得客户的同意。这意味着客户需要对子公司或附属公司的合规性和风险负责。
2.  **承包商**：条款 20.11（承包商和附属公司）规定，Atlassian 可能会将其义务委托给承包商或其附属公司。客户需要确保承包商或其附属公司的合规性和风险控制措施。
3.  **风险评估**：条款 14.4（特殊索赔）规定，Atlassian 的总体责任限制为 2 倍于客户支付给 Atlassian 的金额或 500,000 美元。这意味着客户需要对承包商或其附属公司的风险评估和风险控制措施负责。

为了确保合规性和风险控制，建议客户在合同中包含以下条款：

1.  **通知义务**：要求 Atlassian 在将其义务委托给子公司、附属公司或承包商时，向客户提供书面通知。
2.  **风险评估和评估**：要求 Atlassian 在将其义务委托给子公司、附属公司或承包商时，向客户提供风险评估和评估报告。
3.  **承包商的合规性和风险控制**：要求 Atlassian 确保承包商或其附属公司的合规性和风险控制措施符合客户的要求。

例如，客户可以在合同中添加以下条款：

*   “Atlassian 必须在将其义务委托给子公司、附属公司或承包商时，向客户提供书面通知。”
*   “Atlassian 必须在将其义务委托给子公司、附属公司或承包商时，向客户提供风险评估和评估报告。”
*   “Atlassian 必须确保承包商或其附属公司的合规性和风险控制措施符合客户的要求。”"
